time,Building 1,Building 2,Building 3,Building 4,Building 5,Building 6,Building 7,Building 8,Building 9,Building 10,Building 11,Building 12,Building 13,Building 14,Building 15,Building 16,Building 17,Building 18,Building 19,Building 20,Building 21,Building 22,Building 23,Building 24,Building 25,Building 26,Building 27,Building 28,Total,costData,Emissions,,GHI,Solar_Power,,,,Solar_Power_2,,"Solar Power (kW, 22 Panel)",
5976,1.32583252,1.2450443,1.413245254,1.128041215,1.108472791,1.120114255,1.092319438,1.11062938,1.426574882,1.408876512,0.744681988,0.893679951,1.00662341,1.292886915,1.474205731,1.323423783,1.352953181,1.237045788,0.883698703,1.02447623,0.981739951,1.083846981,1.45953275,1.180707109,0.942862717,1.042758086,0.921874857,0.928069607,32.15421829,0.10388,0.582072,0.129335202,0,0,1.32583252,1.32583252,0.137727482,0,,0,
5977,1.22101545,1.325778148,1.188029697,1.161852055,1.142770864,1.191576618,1.153425915,1.145289729,1.19605741,1.184567354,0.813202364,0.972202332,1.018966897,1.067962686,1.090308935,1.405981041,1.437020679,1.658722043,0.94811284,1.045140096,1.045049996,1.135350315,1.146033441,1.231463993,0.964590652,1.106756198,0.979373268,1.001260068,31.97786109,0.10388,0.568237,0.137721834,0,0,1.22101545,1.22101545,0.126839085,0,,0,
5978,1.260657875,1.394637109,1.229974489,1.221523632,1.200480622,1.544990904,1.214216469,1.200544406,1.219311873,1.208127571,0.853012148,1.034885763,1.066567749,1.084993519,1.033284077,1.478131329,1.229158998,1.727650333,1.001356323,1.092738196,1.100864795,1.192478277,1.154819578,1.300271793,1.015476231,1.142218626,1.323841479,1.063035875,33.58925004,0.10388,0.573643,0.144874903,0,0,1.260657875,1.260657875,0.13095714,0,,0,
5979,1.311568752,1.844447638,1.592316425,1.275395608,1.251032027,1.594689233,1.658493159,1.250646413,1.265733501,1.257100656,0.889849045,1.086012594,1.111887855,1.125685303,1.061250468,1.538793908,1.255210785,1.523504341,1.046279254,1.136566402,1.449343106,1.2430181,1.199008496,1.366557344,1.062131873,1.184625312,1.359858951,1.113309561,36.05431611,0.10388,0.580598,0.191601221,0,0,1.311568752,1.311568752,0.136245762,0,,0,
5980,1.349986213,1.900991217,1.687807419,1.639558771,1.289080068,1.521407135,1.727030428,1.288229364,1.299486716,1.313545978,1.186005184,1.124294787,1.164913074,1.158419645,1.101399639,1.869722788,1.535314983,1.54575767,1.365826986,1.15028107,1.516977152,1.288258234,1.243287997,1.991406125,1.097132548,1.858735373,1.127365012,1.157758641,39.49998022,0.10388,0.589896,0.197474968,0,0,1.349986213,1.349986213,0.140236568,0,,0,
5981,1.384582958,1.747491743,1.390298199,1.729268401,1.324095418,1.992700796,1.39811644,1.322869092,1.33907556,1.354990357,1.225116756,1.166178083,1.50521593,1.544718717,1.523700767,1.941561564,1.313141644,1.606881335,1.444032268,1.177182986,1.26335825,1.332253409,1.33489674,1.822824987,1.143821277,1.607074737,1.129215588,1.20020844,40.26487244,0.10388,0.593487,0.181529442,0,0,1.384582958,1.384582958,0.143830478,0,,0,
5982,1.848697452,2.008717011,1.354165555,1.93999415,1.32247119,2.259098985,1.356225755,1.570713701,1.355662388,1.740437641,1.34626086,1.17534957,1.542858897,1.548075832,2.066752244,1.680570529,1.336815308,1.655182689,1.654720062,1.739657131,1.256619311,1.798173553,1.340532985,4.441521084,1.169315394,1.3158957,1.639628403,1.624535673,47.08864905,0.10388,0.346317,0.208665523,0,0,1.848697452,1.848697452,0.192042691,0,,0,
5983,1.778439133,2.436255054,1.281090651,2.21328563,1.685470953,2.171747048,1.294164926,1.581261864,1.294106476,1.944475044,1.258730031,1.401859927,1.778956395,1.173756686,1.99867165,1.987584522,2.031357117,2.155261738,1.965017588,2.156165364,1.498178021,1.773538315,1.569191692,2.030810289,1.583137859,1.209734106,1.730798818,1.614185068,48.59723196,0.10388,0.321483,0.253078175,128,0.8161792,0.962259933,0.962259933,0.099959562,0.214784,,0.9450496,
5984,0.9410021,1.5978169,0.655102464,1.838262059,1.028591144,0.833138156,1.10566769,0.783200036,0.646838477,0.676420562,0.868282644,0.707564603,1.114525835,0.583841758,0.722560795,0.946034322,0.949045859,1.272211696,0.724039912,0.888245124,0.738295741,0.694184146,1.066715629,1.812533164,0.824661984,0.661533518,1.296182521,1.906093984,27.88259282,0.10388,0.320425,0.16598122,340,2.167976,-1.2269739,0,0,0.57052,,2.510288,
5985,0.525418148,1.288155897,0.785052047,3.422753679,0.421772895,0.921110363,0.653458377,0.480702978,0.439766898,0.469964889,0.489647524,0.445209232,1.027053718,1.115695024,0.43109552,0.865764957,0.600402662,1.321356015,0.44283463,0.377704969,0.80907549,0.886637014,1.652658398,1.305891907,0.483520154,0.935904092,0.736895625,1.383326406,24.71882951,0.10388,0.43027,0.133813635,547,3.4878908,-2.962472652,0,0,0.917866,,4.0386104,
5986,0.72732539,0.373739701,0.421911378,0.812544765,0.567794536,0.763668418,0.689841783,0.642728344,0.529999394,0.944726691,0.695214549,0.555783164,0.460186481,0.246228233,0.233014301,0.439274903,0.628628325,0.893416951,0.706282867,1.496637527,0.453892792,1.554006492,3.026876399,0.604186099,0.264314069,0.565902025,0.592618537,0.789138394,20.67988251,0.10388,0.485608,0.03882408,721,4.5973844,-3.87005901,0,0,1.209838,,5.3232872,
5987,0.668905676,0.438980446,0.663991913,0.400620228,0.938154237,0.839998553,0.360977826,0.361187803,0.315515694,3.050137205,0.562247236,0.327295715,0.201523105,0.817358064,0.580589445,0.252868863,0.369808905,0.437852475,1.195089994,1.085829436,0.701581178,0.327754357,1.467493946,1.705916994,0.222639408,0.296738124,0.960071728,0.40170194,19.95283049,0.10388,0.609741,0.045601289,846,5.3944344,-4.725528724,0,0,1.419588,,6.2461872,
5988,0.444433943,0.246956263,0.722467051,0.253674139,0.541938322,0.567617022,0.217987453,0.625737218,0.21784817,0.253894883,0.21398002,0.23194618,0.550304099,3.626464785,0.314615308,0.349163319,0.585320813,0.727464487,0.379699023,0.230273401,0.655002133,0.519106386,0.288284045,0.39664666,0.793376982,0.21435977,0.577688479,0.22611946,14.97236981,0.10388,0.60838,0.025653817,824,5.2541536,-4.809719657,0,0,1.382672,,6.0837568,
5989,0.688258288,0.583666813,0.28975869,0.253710791,0.227690955,0.608814215,0.193997779,0.280392796,0.217873598,0.686008176,0.189690436,0.231988919,0.257181396,0.969218109,0.213077327,2.584953399,0.277393049,0.368672699,0.686751034,0.211163386,0.28127369,0.278656103,1.023281519,0.296039759,0.689665892,0.214557861,0.225309279,1.087208369,14.11625433,0.10388,0.608494,0.060631309,705,4.495362,-3.807103712,0,0,1.18299,,5.205156,
5990,0.377009862,0.625615458,0.57864533,0.635555411,0.225469416,0.262491133,0.194119132,0.202228628,0.26026761,0.480916203,0.197702886,0.548833587,0.180149466,0.280309948,0.213206532,0.849024991,0.23966591,0.226115273,0.614875758,0.226111809,0.226468114,0.275815497,2.067820645,0.684020546,0.246907047,0.214689921,0.545451063,0.277841138,11.95732831,0.19015,0.575684,0.118960779,493,3.1435652,-2.766555338,0,0,0.827254,,3.6399176,
5991,0.239328932,0.275897793,0.252038037,0.254696012,0.587416557,0.260596956,0.593861268,1.075803223,0.682741952,0.683834602,0.211928391,0.412454006,0.621361174,0.56877974,0.212163164,0.232759929,0.241607321,0.25321518,0.226178776,0.687601241,0.600275863,0.729877388,0.29027257,0.297469748,0.251130281,0.213652263,0.208876177,0.282944179,11.44876272,0.19015,0.568124,0.052461965,178,1.1349992,-0.895670268,0,0,0.298684,,1.3142096,
5992,0.246812522,0.286823493,0.248627256,0.631358808,0.238570366,0.897201003,0.253618995,0.321805643,1.160325604,0.702540613,1.401004917,2.372326823,0.290586772,1.452632095,0.216649923,0.240122408,0.249129673,0.291997683,0.206042181,0.484560231,0.286834404,0.705468541,0.637837321,1.40576448,0.233980817,0.249477828,0.563044459,0.294095374,16.56924023,0.27643,0.578746,0.079286618,108,0.6886512,-0.441838678,0,0,0.181224,,0.7973856,
5993,0.706521774,0.307639677,2.119385801,0.568504397,0.612295036,0.637454461,0.237813883,1.005360401,3.418181837,0.809803265,0.276043349,1.137251742,0.218370277,2.271273307,0.222632268,0.579223434,0.262256772,0.991819419,0.599431697,0.570832473,0.836445354,0.272469906,0.323437311,0.371605267,0.630216336,0.262544438,1.114968853,0.392162475,21.75594521,0.27643,0.576364,0.085040836,192,1.2242688,-0.517747026,0,0,0.322176,,1.4175744,
5994,0.95934161,0.36873967,0.355442436,1.084009296,0.546114921,0.657591337,0.682200733,0.50252203,0.266101342,0.883928604,0.602694839,0.361424468,0.226348804,0.922822304,0.320665235,0.355521115,0.693093219,0.593114394,0.751132351,0.254646709,2.58511053,0.282638429,0.817821401,1.106952058,0.642246558,1.06319862,0.902306595,0.569871706,19.35760131,0.27643,0.574701,0.101930707,137,0.8735668,0.08577481,0.08577481,0.023710731,0.229886,,1.0114984,
5995,0.365250752,0.72375085,0.325359188,0.795660113,0.953195501,0.621065884,0.672045026,0.301312046,0.677506909,0.975471533,0.346145542,0.59098499,0.300543482,0.855682215,0.868455447,0.633376925,0.503141674,0.6850966,0.809948047,0.218325425,1.570438002,0.779666496,1.125751238,0.835916017,0.342035406,0.833284648,0.359748243,0.387588119,18.45674632,0.27643,0.577309,0.200066447,2,0.0127528,0.352497952,0.352497952,0.097441009,0.003356,,0.0147664,
5996,1.371815951,1.115693369,0.684109995,0.551835711,0.978267558,0.61924058,0.81981188,0.274032675,0.508009105,1.057904852,0.274000927,0.417838951,0.744484892,0.743936054,3.94630497,0.594511255,0.816670986,0.574252185,0.523270768,1.22946733,0.309095379,0.517022087,0.635347456,0.518021158,0.351648018,0.985726022,0.274045014,0.716198153,22.15256328,0.10388,0.566045,0.115898227,0,0,1.371815951,1.371815951,0.142504241,0,,0,
5997,1.860391665,0.484938155,0.642869675,0.459041582,0.666351301,0.442809333,0.605602505,0.748390841,0.427088379,0.853675655,0.342195025,0.466746587,0.629584224,0.514523611,1.023132029,0.548031611,0.76949629,0.484145376,0.809518903,1.645979807,0.283920256,0.368886858,0.476424679,0.878645298,0.757664756,0.678818097,0.328589079,0.495219721,18.6926813,0.10388,0.56888,0.050375376,0,0,1.860391665,1.860391665,0.193257486,0,,0,
5998,0.507422023,0.77032712,0.482163176,0.450360233,0.492796526,0.835193836,0.799620827,0.61972252,0.471975394,0.638609523,0.621879454,0.398101415,0.467275516,0.438724205,0.68908147,0.580549286,0.578094431,0.486747016,0.88610396,1.090023147,0.398602451,0.386733713,0.773378412,0.664190204,0.540593286,0.440346619,0.387533704,0.391816504,16.28796597,0.10388,0.566234,0.080021581,0,0,0.507422023,0.507422023,0.052711,0,,0,
5999,0.538487554,0.695016479,0.528524448,0.492974025,0.523109299,0.688161618,0.688994515,0.547546139,0.537681682,0.567618797,0.521551395,0.423328686,0.468030528,0.928767326,0.533669829,0.996828931,0.833605091,0.906330472,0.604388068,0.636311142,0.802029413,0.818182595,0.636489864,0.597298118,0.430208323,0.787941963,0.810060419,0.784678941,18.32781566,0.10388,0.555008,0.072198312,0,0,0.538487554,0.538487554,0.055938087,0,,0,
6000,0.94586453,0.676481711,0.61341094,0.896903695,0.601865063,0.626950058,1.009242789,0.603773723,0.944283558,0.619688416,0.462461098,0.503041668,0.534337188,0.909171877,0.485944563,0.894231186,0.739840588,0.81936859,0.965663326,0.552439102,0.684883802,0.715803932,0.590196053,0.648573372,0.481504532,0.707794359,0.673597503,0.64917962,19.55649684,0.10388,0.570241,0.07027292,0,0,0.94586453,0.94586453,0.098256407,0,,0,
6001,0.882845353,0.788260796,0.71194574,0.849673645,0.702241949,0.716754428,0.928787726,1.005958266,0.881525484,0.716451423,0.514617779,0.594855529,0.626094518,0.742797992,0.555742223,0.873292831,0.722569959,0.794137797,0.860651462,0.623266412,0.638201516,0.690553385,0.656122445,0.753361828,0.570264022,0.673070884,0.623353802,0.609232772,20.30663197,0.10388,0.571828,0.081884531,0,0,0.882845353,0.882845353,0.091709975,0,,0,
6002,0.844897742,0.895377622,0.799778845,0.799537241,1.133739731,0.809073277,0.817314482,0.978919621,0.815322833,0.798475718,0.572871009,0.673934303,0.70251447,0.731021594,0.63423903,0.954362051,0.792551853,1.216500375,0.687050375,0.697103568,0.695981015,0.755247437,1.188318258,1.166716696,0.649204974,0.737542636,0.674850204,0.662934726,22.88538168,0.10388,0.576553,0.093011827,0,0,0.844897742,0.844897742,0.087767977,0,,0,
6003,0.903408758,1.454905181,1.18508593,0.871181909,1.137616515,0.891262638,0.864950065,0.885630697,0.872386271,0.870170829,0.62479967,1.035745875,0.768312198,0.786312546,0.703833982,1.04744058,0.868764664,1.18505995,0.726786462,0.762877105,0.765259529,0.83714096,1.624239261,1.213441816,0.717156571,0.810708944,0.735412024,1.248148908,26.39803984,0.10388,0.576515,0.15113555,0,0,0.903408758,0.903408758,0.093846102,0,,0,
6004,1.476101405,1.611345731,1.23309817,0.974030448,0.993757873,1.010419286,0.959227172,0.964044183,0.994851727,1.292430918,0.681562493,1.074901738,0.852749555,0.867590301,0.811985312,1.17458204,0.982101055,1.131925267,0.808421177,0.847078125,0.866780903,0.945447537,1.330487693,1.097205414,1.095028431,0.894242287,0.814129724,0.810808633,28.5963346,0.10388,0.590085,0.167386595,0,0,1.476101405,1.476101405,0.153337414,0,,0,
6005,1.725524524,1.386923278,1.105843576,1.074730786,1.072744527,1.118698631,1.66170118,1.060609998,1.434823834,1.361266373,0.753210164,0.958181116,1.225203479,0.957884637,0.905554298,1.294204096,1.089568632,1.246155869,0.891477587,0.93557981,0.960178064,1.044731506,1.072620053,1.164910386,1.129662364,0.993249372,0.899397266,0.923399191,31.4480346,0.10388,0.591522,0.14407359,0,0,1.725524524,1.725524524,0.179247488,0,,0,
6006,1.425654912,1.702164077,1.175009529,1.157235915,1.467676751,1.54247999,2.16881844,1.462962136,2.000166017,1.603797003,0.823628644,1.000859758,1.264199819,1.033633079,0.979745096,1.39221278,1.175089865,1.812215746,0.96050237,1.008724586,1.036874132,1.126385969,1.124871649,1.246239595,0.997513536,1.418911916,0.970000308,1.505191496,36.58276511,0.10388,0.351836,0.176820804,0,0,1.425654912,1.425654912,0.148097032,0,,0,
6007,1.267792269,1.780305331,1.219301023,1.181259716,2.01615561,1.88497799,1.55529881,1.701857748,1.722441658,1.669016087,1.335464776,1.034677398,1.480703439,1.44638997,1.00074892,2.503817603,1.189472004,2.304983596,0.995876333,1.025900922,1.056195846,1.147888273,1.498041653,1.301143597,1.717233933,1.859511568,0.988160303,1.550181146,41.43479752,0.10388,0.319442,0.184938118,124,0.7906736,0.477118669,0.477118669,0.049563087,0.208072,,0.9155168,
6008,0.614443744,1.130180778,0.940477567,0.622504393,0.668000391,0.767825334,0.656385296,0.644911053,1.069909202,0.789081928,1.115282508,0.583331867,0.711744018,0.713543524,0.524124253,1.004423213,0.621287893,1.320556182,0.715520498,0.903406514,0.931427112,0.971715203,0.799843335,0.719163397,0.533609479,4.707989353,1.006011366,0.616530168,26.40322957,0.10388,0.318762,0.117403179,333,2.1233412,-1.508897456,0,0,0.558774,,2.4586056,
6009,0.371026804,1.269327353,0.504375204,0.423981957,0.399382712,0.424563172,0.40298323,0.848760349,0.547411953,0.435804243,0.772491174,0.573358088,1.005972407,0.376978447,0.617882197,1.356007096,0.388033497,0.685313368,0.593197606,0.832011063,0.561598984,0.57387877,0.483101005,0.733690666,0.349840913,2.258564919,0.609696602,0.716166679,19.11540046,0.10388,0.316154,0.131857725,537,3.4241268,-3.053099996,0,0,0.901086,,3.9647784,
6010,0.210108468,1.202845825,0.632179261,0.276680659,0.226477225,0.568274173,0.73123843,0.886999621,0.269822782,0.260030047,0.323924981,0.883072606,1.085475859,0.246228233,0.238107794,1.867311737,0.714613687,0.340920966,0.243903389,0.358509788,0.682782985,0.29713614,0.323357518,1.486798677,0.244617969,0.299339427,0.263114577,0.424021611,15.58789444,0.10388,0.311467,0.124951624,708,4.5144912,-4.304382732,0,0,1.188024,,5.2273056,
6011,0.591112453,0.926452462,0.321804021,0.762367266,0.203735614,0.320853472,1.0950743,0.822707048,0.674456491,0.260663596,0.186541747,0.323403473,0.729783555,0.592615008,0.597200622,1.011753601,0.61102619,0.248694041,0.199543015,0.609219117,1.26704018,0.544714885,0.565527357,0.326822431,0.245407255,1.161161444,0.203914106,0.249940291,15.65353504,0.10388,0.31037,0.096239882,834,5.3179176,-4.726805147,0,0,1.399452,,6.1575888,
6012,0.264464539,0.71961386,0.24027413,1.737707441,0.227881591,0.6707799,0.242221938,0.335207252,0.52345325,0.60727567,0.189650755,0.595548758,1.126077698,0.305331198,0.294324419,0.281760208,0.268865035,0.225759468,0.480807631,1.927937433,0.737458037,0.254369061,0.313635543,0.629413941,0.5295002,0.839280795,0.501514679,0.281053754,15.35116818,0.10388,0.315587,0.074753488,598,3.8130872,-3.548622661,0,0,1.003444,,4.4151536,
6013,0.927547963,0.52925184,0.765168196,0.611637272,0.991077475,0.404538137,0.656600813,0.543347845,0.242093634,0.99994909,0.170137539,0.27104734,0.219884218,0.899988233,1.126613047,0.281495469,0.26852206,0.555372783,0.235232392,0.237168914,0.641303324,0.222296316,0.231858364,0.365896789,0.226031348,0.294496738,0.215255294,0.253427972,13.3872404,0.10388,0.330102,0.054978681,562,3.5835368,-2.655988837,0,0,0.943036,,4.1493584,
6014,1.057127025,0.617602157,0.330894451,0.252492184,0.206142798,0.233158228,0.415629156,0.202228628,0.262778157,0.643975058,0.550629223,0.617698609,0.247059589,0.43407938,0.27960062,0.613445277,0.525369454,0.256770249,0.20259879,0.192185634,0.608601775,0.222432659,0.232001846,0.39922466,0.570454283,1.482905968,0.624085961,0.252205891,12.53337771,0.10388,0.359434,0.064156512,546,3.4815144,-2.424387375,0,0,0.916188,,4.0312272,
6015,0.524147192,1.072695637,0.597633631,0.720345216,0.207550839,0.247489317,0.218313296,0.182827849,0.308893719,0.68807869,0.189971825,0.258568813,0.302174266,1.336074658,0.769857087,0.28450964,0.728024223,0.225098138,0.28222061,0.248971085,0.29785532,0.233308194,0.230987031,1.090198315,0.858922483,0.540205694,0.379902042,0.575456102,13.60028091,0.10388,0.488292,0.111431623,454,2.8948856,-2.370738408,0,0,0.761812,,3.3519728,
6016,0.561070605,0.699643485,0.773503796,0.29495938,0.565199844,0.736683392,0.253618995,0.187279273,0.552568855,1.137690665,0.226838702,1.824687298,0.597993207,2.931662327,0.58330712,0.678365612,1.021614446,0.335601567,0.260572653,0.232690642,0.269773661,0.225922449,0.603374088,0.502961234,0.288766386,0.249477828,0.196997515,1.358689074,18.1515141,0.10388,0.564117,0.072678965,447,2.8502508,-2.289180195,0,0,0.750066,,3.3002904,
6017,0.604552393,0.357639677,0.474627987,1.110709169,0.865614297,0.651530763,0.322514216,0.271816336,0.59633194,0.860786813,0.849694659,1.024957273,0.521090403,0.331490232,1.090204113,0.338640678,1.098988508,0.403348849,0.329569092,1.281011712,0.334016364,1.267932242,0.912473353,0.768641634,0.645498366,0.663532675,0.231959562,0.845430299,19.05460361,0.10388,0.574474,0.03715161,246,1.5685944,-0.964042007,0,0,0.412788,,1.8162672,
6018,0.639098408,0.81067613,0.86433942,0.60674595,0.353759603,1.15206419,0.337183638,0.606255265,0.317970411,0.684115406,0.98034861,0.395173361,0.318426705,0.694291267,0.568160547,0.817191062,0.764560201,0.378777771,0.831732532,2.139780029,0.781501547,0.332638429,2.276402815,0.441794421,0.384009473,1.381206524,0.676939464,0.542502146,21.07764533,0.10388,0.566574,0.084213036,88,0.5611232,0.077975208,0.077975208,0.008100065,0.147664,,0.6497216,
6019,0.912507059,1.228384729,0.853112802,0.41778612,0.729381265,0.791847676,0.776306736,0.458008798,0.34366277,0.550547661,0.370788913,0.404566162,0.313721301,0.558018706,0.817372403,1.609696779,0.529257813,0.432294954,1.590796126,0.809987131,0.944093391,0.387206669,0.662426669,1.202346344,0.835263369,0.714607965,0.522826815,0.437588119,20.20440524,0.10388,0.554819,0.127604606,1,0.0063764,0.906130659,0.906130659,0.094128853,0.001678,,0.0073832,
